original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
224489	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-21	Parts per billion	22.121053	37.8	7	35	Parts per million	0.019708	0.032	9	30	Parts per billion	0.6966665000000001	1.4	19	1.0	Parts per million	0.351087	1.1	6	6.0
224493	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-22	Parts per billion	8.9	16.4	7	15	Parts per million	0.019458	0.021	9	19	Parts per billion	0.422981	1.0	6	1.0	Parts per million	0.22803	0.3	6	3.0
224497	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-23	Parts per billion	8.758333	14.4	6	13	Parts per million	0.014042	0.017	0	16	Parts per billion	0.6583334999999999	1.2	6	1.0	Parts per million	0.270833	0.5	6	3.0
224501	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-24	Parts per billion	15.304167	32.9	21	30	Parts per million	0.014125	0.021	22	19	Parts per billion	1.1645835	3.4	5	4.0	Parts per million	0.35	1.1	19	7.0
224505	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-25	Parts per billion	15.45	27.3	18	25	Parts per million	0.031708	0.04	9	37	Parts per billion	2.1083335	3.4	7	4.0	Parts per million	0.320833	0.6	6	7.0
224509	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-26	Parts per billion	7.129167	12.6	2	11	Parts per million	0.025625	0.032	0	30	Parts per billion	0.8958335	1.6	0	1.0	Parts per million	0.2	0.3	0	3.0
224513	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-27	Parts per billion	21.181818	46.7	20	43	Parts per million	0.014083	0.028	8	26	Parts per billion	1.4190475	3.6	20	4.0	Parts per million	0.2708335	0.5	20	5.0
224517	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-28	Parts per billion	40.733333	51.5	19	48	Parts per million	0.008792	0.016	10	15	Parts per billion	2.3458335000000003	3.6	6	4.0	Parts per million	0.615761	1.4	23	9.0
224521	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-29	Parts per billion	24.445833	42.8	1	40	Parts per million	0.01475	0.026	10	24	Parts per billion	1.4125	2.7	6	3.0	Parts per million	0.45	1.2	0	10.0
224525	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-30	Parts per billion	13.25	24.1	6	23	Parts per million	0.010375	0.016	8	15	Parts per billion	1.3875	4.5	5	6.0	Parts per million	0.2958334999999999	0.7	6	5.0
